lang,audio_id,duration_sec,sample_rate,audio_path,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,mfcc_14,mfcc_15,mfcc_16,mfcc_17,mfcc_18,mfcc_19,mfcc_20,mfcc_21,mfcc_22,mfcc_23,mfcc_24,mfcc_25,mfcc_26,mfcc_27,mfcc_28,mfcc_29,mfcc_30,mfcc_31,mfcc_32,mfcc_33,mfcc_34,mfcc_35,mfcc_36,mfcc_37,mfcc_38,mfcc_39
1,20200211-0900-PLENARY-de_20200211-20:43:34_7,7.0593125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_578/audio_6.wav,-487.60135,44.936954,6.078753,14.576508,-25.198904,-22.706434,-21.55034,-12.849628,-12.911992,-13.110957,-15.201302,-10.202051,-12.442391,-0.0040275096,0.028692435,-0.10975827,-0.06915803,-0.060418528,-0.06264263,-0.018120758,0.040302426,0.02726625,0.004729841,-0.01611083,0.03158148,-0.002976338,-0.15355778,-0.03215362,-0.056589928,-0.05159873,0.0072399583,0.0067167496,-0.008024315,0.010035719,0.01716155,0.0046509258,-0.004973486,0.0041554095,0.006295021
5,20170517-0900-PLENARY-16-de_20170517-15:37:29_5,7.2600625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_49/audio_1.wav,-426.47992,40.127052,-18.063059,24.695482,-47.44297,-14.99807,-14.137953,-22.227861,-2.5157945,-12.127005,-12.778923,-7.991101,-14.1987915,-0.11575309,-0.21160507,-0.013256635,0.075919606,-0.041605055,-0.0072377534,0.012065363,0.046153024,-0.021188395,-0.02702648,-0.021184621,0.018989885,0.0045186295,0.05572402,0.040528513,0.020756382,0.0048663896,-0.00050851336,-0.0031534836,-0.011324161,-0.012769618,0.013940667,0.013819977,0.00758546,0.0091071585,-0.000368582
2,20140917-0900-PLENARY-3-de_20140917-09:18:39_3,7.5390625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_480/audio_3.wav,-379.1267,105.178696,-9.738603,37.25032,-15.095617,-5.750747,-19.164057,-6.870989,-25.194721,5.863236,-15.598436,1.9095263,-5.5072336,0.16572642,0.20156138,-0.012255646,-0.016968086,0.031493954,-0.071690276,-0.009081734,-0.05221168,-0.019043101,0.014671586,-0.030583419,-0.0126850065,-0.018869901,-0.1301645,0.006546405,0.04564479,-0.0079671955,0.018616978,0.008480573,0.005998867,-0.005915297,0.018791065,0.00047443842,0.012829724,-0.0068636574,0.0051817615
5,20130702-0900-PLENARY-11-de_20130702-15:30:10_9,2.86,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_566/audio_9.wav,-487.82224,93.94547,-28.362774,41.232666,-12.035301,0.35260883,-28.886805,-4.3197746,-18.982294,4.3300323,-16.76635,7.5850673,-12.777676,-0.14038202,0.022610947,0.08797072,-0.032822587,-0.0075732106,0.011467824,0.02910751,-0.018155258,-0.015659166,-0.025105396,-0.016109547,-0.003953227,-0.044055793,0.013035571,-0.0016245975,-0.03270056,-0.036738258,-0.015666759,0.0047203894,0.01711245,-0.0033157894,-0.025655102,0.020387072,0.051799025,0.004085416,-0.012511709
5,20170314-0900-PLENARY-10-de_20170314-16:43:41_13,8.6200625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_418/audio_0.wav,-425.92392,60.76987,-8.70037,50.896454,-14.333063,-8.283547,-14.922753,-22.31636,-4.9022274,-12.622297,-10.789996,1.1245681,-11.654959,-0.1687404,0.16623208,0.008614364,0.060210966,-0.019148322,-0.048364844,-0.018547619,-0.03661334,0.019450158,-0.02799378,-0.010196538,0.0078316955,0.0045084,0.106671296,0.05799271,-0.035607215,-0.014631241,-0.0007521214,-0.0023438917,0.00044917507,-0.007704322,-0.010209444,-0.015353769,-0.0004627329,0.016894331,0.011771668
5,20130416-0900-PLENARY-11-de_20130416-18:14:32_16,4.139625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_125/audio_2.wav,-404.89615,87.246056,-13.064229,13.642265,-13.306372,-11.806356,-12.338379,-0.95083547,-21.70806,-0.54821974,-11.076236,0.102713436,-12.156764,-0.44850475,-0.3137638,-0.07628286,0.025806973,0.10518073,0.009046806,0.019075688,0.020052684,0.049760062,0.0065053743,0.050680473,0.055059783,0.014673952,0.011241544,0.0037837974,0.041581433,0.019437505,0.038182996,0.017954376,0.008145119,-0.0039200555,-0.008743593,-0.0005023871,0.0016293837,-0.005384961,0.033764903
1,20110324-0900-PLENARY-4-de_20110324-10:13:04_0,2.7,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_296/audio_7.wav,-583.5476,80.483284,-29.835478,48.51717,-19.689594,-19.260042,-15.253272,-3.7757974,-5.8339405,-11.152776,7.761133,-11.513245,1.2189077,0.92524934,0.23892193,-0.06843713,-0.074759945,-0.32663193,-0.07588861,-0.009460267,-0.06025864,-0.006363471,-0.10108317,0.0039013303,-0.05106628,-0.12043337,-0.076258175,-0.07174912,0.17235151,0.041233145,0.057813793,-0.046239126,-0.059152048,0.014247285,-0.037366644,0.009481286,-0.0037239785,0.0055700713,0.06346185
2,20180613-0900-PLENARY-6-de_20180613-12:24:48_2,6.53925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_342/audio_7.wav,-431.98132,69.005516,-28.612707,43.300163,-15.260125,-42.01951,-12.601382,-19.915703,-22.426231,0.09379666,-23.483192,0.2695284,-14.079579,-0.53932124,-0.050288208,-0.018266631,-0.099129975,-0.028143713,0.034033578,0.014931272,-0.015931915,0.023230523,0.03154563,0.008088285,-0.0050238776,0.029064462,-0.0303612,0.07524271,-0.009462441,0.019514736,0.027805518,-0.02430495,-0.0023252447,0.0026657903,0.008320252,-0.00835252,0.008857892,0.0046360013,0.016170982
2,20171004-0900-PLENARY-15-de_20171004-19:39:38_22,1.559875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_260/audio_6.wav,-509.20923,34.414154,-8.501503,40.916042,-23.24431,-14.974483,-16.293905,-16.491537,-6.450847,-11.808823,-12.2829,-4.4415517,-11.397346,0.48727652,0.0771271,-0.039402936,0.08835641,-0.094383985,-0.1874014,-0.03222243,0.057608653,0.08980761,0.031233665,0.05812029,0.012120583,0.08328229,-0.2337693,-0.024837915,0.29331917,0.09180803,0.08556152,0.018087301,-0.0139625985,0.020922912,0.05605386,-0.016487757,-0.034767255,0.016780933,-0.006432179
1,20140114-0900-PLENARY-14-de_20140114-20:35:28_10,3.36,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_470/audio_2.wav,-514.1627,122.63893,-8.403134,35.432034,-24.385635,-7.006094,-15.736969,-1.10793,-14.498183,5.089845,-10.616043,-2.5859199,-0.17451663,0.66131175,0.3136764,0.095511235,0.05634478,-0.06604148,0.029541366,-0.012962308,-0.0073677427,-0.0388089,-0.061652232,-0.056937877,-0.03528669,0.02481121,-0.108071044,-0.0065486524,0.048593663,-0.048644103,0.037482794,0.015301706,-0.003693507,-0.0042320155,0.030622743,0.04677399,0.0030160912,-0.032896098,0.005097483
5,20110308-0900-PLENARY-7-de_20110308-12:31:35_4,4.379375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_438/audio_7.wav,-301.70996,53.722103,-18.784224,22.373158,-23.033123,-25.156473,-9.049554,-25.268986,0.37215263,-11.790753,-7.7169976,-7.157063,-16.98294,0.887176,0.019099522,-0.14807512,-0.13225864,-0.1634665,-0.024510564,0.068451054,-0.0628707,0.0006892594,0.046896577,0.012252731,0.0110413255,-0.035899065,-0.06297331,0.0015757835,0.040544868,-0.008908668,0.015216432,0.041604094,-0.0009277444,0.02185816,-0.032092474,0.02086022,-0.026122501,0.00042965641,0.018699722
2,20190918-0900-PLENARY-de_20190918-17:58:47_4,8.7388125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_73/audio_2.wav,-435.6481,68.15543,-14.750792,-10.888473,-36.67778,-13.463846,-33.868458,-14.459905,-20.975569,-14.244367,-13.656845,-11.800689,-11.69123,-0.10137606,0.019623283,-0.0027492314,-0.011576203,0.003254587,0.027533604,-0.0299446,0.0022762308,0.03142168,0.0074291173,0.00812474,0.0011025391,0.0075588315,-0.007977458,-0.00051850505,0.008300672,-0.009808154,-0.00052215904,0.0024833898,0.008538615,-0.0010261053,0.008328859,-0.008206535,-0.006086203,0.0025362188,0.0040408303
2,20171025-0900-PLENARY-4-de_20171025-09:50:00_0,3.099125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_527/audio_5.wav,-622.58514,53.92287,5.564373,22.912075,-6.895803,-2.2989388,-9.043862,-4.5851746,-0.7994155,-4.6809754,-3.6055396,-1.0816349,-0.5162128,1.3025159,0.33783516,-0.20411308,-0.0073664756,-0.09254018,-0.094958276,-0.16715004,0.05165438,0.099066615,-0.024960333,0.006751713,0.027639205,-0.07808555,-0.029820116,-0.17077789,-0.07498779,0.0362103,-0.03599912,0.008778066,0.012283213,0.058159698,0.030940793,0.018139806,0.010662063,0.01623666,-0.048520334
2,20090506-0900-PLENARY-3-de_20090506-10:00:37_8,9.418875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_8/audio_0.wav,-397.1101,52.98255,-16.861618,11.107019,-26.774609,-15.337877,-14.663135,-22.309303,-4.460367,-8.390081,-8.479663,-11.66242,-10.5586,0.20156322,-0.021904713,-0.12303684,0.0017727145,-0.017150352,-0.009821862,0.008627254,-0.025983233,0.11541552,-0.037569836,0.056249257,0.016717028,0.040612094,0.020783456,-0.007873878,-0.026227461,-0.01622311,0.010068288,-0.0064857313,0.00775831,-0.0047042547,0.01497001,0.012378885,-0.009581377,0.0030606177,0.0049982476
5,20131119-0900-PLENARY-15-de_20131119-22:47:43_5,1.4199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_413/audio_7.wav,-420.3682,125.06437,-37.382248,6.0754266,-39.00804,3.899232,-15.147275,-9.385442,-12.147925,8.78527,-11.099948,2.4533553,-21.022316,-1.7597415,-0.6622261,0.2510707,0.14632133,0.15670824,0.35874915,-0.16495195,0.26831087,0.050123725,-0.13308178,0.09039058,-0.11531955,0.06688054,0.19299534,-0.103388585,0.10248939,-0.1080062,-0.0054483195,0.041273344,-0.006287259,0.11080762,0.100871384,-0.12604058,0.0494245,-0.043936536,0.078857794
5,20160705-0900-PLENARY-5-de_20160705-12:40:34_9,7.1189375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_520/audio_8.wav,-469.875,65.946754,-14.162741,10.377633,-40.583145,-30.373354,-14.214552,-10.66354,-17.611721,-3.2971637,-19.184227,-2.1464279,-16.563688,0.13684571,-0.019921346,-0.14847818,-0.01806145,-0.042929344,-0.0010454467,-0.02580199,0.0334388,0.018091748,-0.018802978,0.0005220657,0.013313908,0.012752059,-0.058796797,0.012408306,0.018036101,0.05366516,0.0037500127,-0.026622789,0.011931007,-0.0051634773,-0.0048158257,-0.0060251146,0.0025107448,-0.0021753595,-0.010009617
2,20180702-0900-PLENARY-de_20180702-19:54:35_2,5.02,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_455/audio_11.wav,-428.99683,66.3711,-13.406243,25.010845,-18.908806,-9.80176,-15.775332,-24.057745,-10.762463,-3.830378,-10.702108,0.5111743,-10.810067,-0.156276,-0.044105075,-0.07544593,0.10112855,-0.03395782,-0.009527544,-0.000108430686,-0.01740528,0.0035852257,0.015669957,-0.030984523,-0.026851764,0.05020998,-0.2383033,-0.20075691,-0.02121349,0.009933459,0.015798932,0.006874173,0.007605983,0.015353324,0.038412508,0.026945619,0.008288967,-0.009628503,0.005206018
1,20150518-0900-PLENARY-15-de_20150518-18:35:22_7,5.78,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_83/audio_1.wav,-465.88702,88.09498,-33.952232,55.358574,-37.703537,-7.557177,-26.379206,-20.458118,-13.990417,-13.31599,-9.633859,-3.22262,-14.291446,-0.41151136,-0.2386559,-0.0019808393,0.042941988,0.1672718,0.042059243,0.00934137,0.0443921,0.007899574,0.027747726,-0.016079554,0.023121802,0.007977625,-0.07978966,-0.044107474,0.009178432,-0.011754903,0.04155121,0.006879542,0.008064815,0.0041902307,-0.0047121476,0.002499703,0.007881383,0.010063795,0.01776138
5,20170518-0900-PLENARY-4-de_20170518-09:32:47_8,9.577125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_564/audio_3.wav,-367.21906,47.95175,-30.324512,26.108543,-34.20538,-14.711792,-31.828516,-18.227798,-6.447194,-15.692684,-5.805623,-3.448965,-10.2409525,-0.37405607,0.1535859,0.0546978,-0.026778696,0.0054381457,-0.049404304,0.03024731,-0.0070939073,0.007549469,-0.053883426,0.0075745294,-0.027240511,0.001318416,-0.008885433,0.026425594,0.017600471,0.008405042,0.0023997133,0.0004887372,-0.004800956,0.0010256035,-0.002648037,-0.00083668495,-0.00050174195,0.0016075898,0.0016153028
5,20121023-0900-PLENARY-4-de_20121023-11:57:06_2,5.839125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_467/audio_1.wav,-387.2677,84.29951,-10.644238,27.06791,-3.9719043,-19.608,-17.375473,-5.2396183,-23.685028,6.5341544,-16.661045,0.31727004,1.0521382,-0.26175785,-0.051339634,0.07522782,-0.03749253,-0.018955898,0.1348274,-0.0125237135,0.05160983,0.023692703,0.0018099498,0.05627542,-0.02456149,0.025115624,-0.0039599626,0.004412896,0.0074692424,0.00041130962,-0.019372797,0.034564596,0.017532064,0.011868779,0.0115246875,0.003691492,0.036350407,-0.0069232625,0.020351602
1,20190403-0900-PLENARY-de_20190403-14:37:12_8,3.6598125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_347/audio_4.wav,-326.11893,35.85726,-14.8303995,47.622963,3.201058,-16.399971,-21.32387,-22.652536,-25.13595,-7.0658007,-13.804367,-6.304265,-12.915408,0.19786097,-0.025386373,0.037280828,-0.0003296482,-0.02387699,0.024777908,0.024873441,0.02378648,0.036044825,0.013835988,0.016497986,0.02755815,-0.015406929,0.11523602,-0.061923288,-0.022403633,0.020243388,-0.0049647465,-0.0117513025,0.0031618916,0.028465329,0.026586037,0.0072150216,-0.008407521,0.0124686,-0.017592289
1,20100907-0900-PLENARY-3-de_20100907-10:34:10_3,4.52,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_563/audio_5.wav,-364.585,92.85658,-12.435116,25.642889,-19.67498,-17.101492,-4.4628134,-14.916104,-7.8514585,-7.213797,-6.8960485,6.2934637,-17.562357,0.009133817,-0.11129192,0.027497811,0.08507399,0.124441266,0.060240474,-0.03547162,-0.044338483,-0.011715677,-0.02583019,0.004613316,-0.017816763,-0.060157787,0.11493945,0.07350425,0.012309916,-0.020349422,0.040718254,-0.0070979306,-0.003532178,-0.0013374598,0.01812212,-0.0076769553,0.025051476,-0.020318571,0.011904283
2,20140415-0900-PLENARY-14-de_20140415-16:14:40_4,6.56,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_265/audio_2.wav,-476.9784,70.737755,-33.40316,28.725397,-34.09276,-18.364855,-27.048933,-3.630208,-16.263891,-2.0803978,-18.171392,4.3103256,-18.86477,0.29122636,0.017587848,0.0011404,0.008285813,-0.037213508,0.015190603,-0.025721336,-0.015536931,0.0007458662,0.023795307,-0.0136125805,-0.02987859,0.013297959,0.114185676,0.00031880883,0.021596702,0.049961805,0.037924245,0.0018869633,0.0011665614,0.0014533263,0.002115926,-0.005545903,0.0041591506,-0.00021474365,-0.0040693576
2,20091007-0900-PLENARY-10-de_20091007-17:05:48_23,2.400125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_588/audio_6.wav,-474.1618,59.643135,2.9524584,28.439957,-10.748254,-14.717466,-25.795563,-18.205118,-19.878347,-9.16887,-18.728502,0.16831331,-16.665562,0.27097428,0.021962304,-0.06988969,0.058334753,0.15449315,-0.07037897,-0.019015513,0.008746052,0.009900984,0.030626336,-0.0060370513,0.061684795,-0.07311758,0.44894928,0.15773298,-0.005359729,-0.048174717,-0.03751463,-0.0013530492,-0.0050746393,-0.068904184,0.029275676,-0.023529053,0.0042831236,0.0073098373,-0.049541585
2,20181024-0900-PLENARY-de_20181024-16:57:14_17,6.86,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_72/audio_2.wav,-542.9326,79.262146,5.6527133,14.944232,-37.462772,-7.6919274,-18.436956,-10.155848,-9.500027,-12.696387,-7.945231,-5.998797,-13.164714,0.029917754,0.034859817,0.036806546,0.029184083,0.025324665,0.0024837053,-0.023792427,-0.007241517,-0.0017408985,0.0021777395,-0.015134319,-0.029655823,-0.0064752125,-0.013636127,-0.0040146676,-0.0030615604,-0.0049610403,0.009013213,0.006475099,0.0007146068,0.0021433004,0.0015890903,0.0034459042,0.009478127,0.009165167,0.0016294287
2,20131211-0900-PLENARY-5-de_20131211-12:55:26_3,8.359875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_139/audio_10.wav,-420.94736,88.70448,-55.602276,44.565464,-40.265743,-4.5017505,-27.801754,-7.5752525,-13.135782,-4.0735335,-9.115947,-10.0922365,-9.558468,0.22000335,-0.071829945,-0.033961758,0.07811854,-0.053974003,-0.017957238,-0.032695133,0.03744693,-0.03779488,-0.0026703314,-0.020731734,-0.005372983,0.0030344822,-0.009558585,0.04951424,-0.0013435446,-0.014155867,0.027684001,-0.009199461,0.0026988282,-0.009825396,-0.01734066,-0.0108166,0.0143641215,0.0046599717,-0.0039069615
1,20090204-0900-PLENARY-3-de_20090204-10:29:09_13,3.1599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_550/audio_10.wav,-490.35126,76.45986,-28.856775,37.328594,-22.505184,5.903288,-40.62513,7.510902,-17.285906,10.769399,-14.643858,-0.7673081,-7.5505257,0.15834528,0.12820496,-0.14422214,0.002195503,0.07630778,-0.06314534,-0.02882722,-0.07714413,0.023595478,0.03294688,-0.022116091,-0.04860722,-0.028726894,-0.09923094,0.009824777,0.03496651,0.0072279247,-0.048395477,-0.045551095,0.029155517,-0.009465899,0.026220001,-0.012566139,-0.011814708,-0.018561877,-0.013319218
2,20130116-0900-PLENARY-13-de_20130116-18:34:19_6,7.3790625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_30/audio_9.wav,-437.04105,82.22878,-17.755249,29.058311,-10.8872795,-13.553216,-9.680842,-23.570755,-14.283333,1.2072022,-17.39811,4.063239,-13.136295,0.09073351,-0.307371,-0.0067806966,-0.07096923,-0.049720403,0.035533313,-0.01184616,0.012175749,0.04261484,0.02476494,-0.006620092,0.03145736,-0.0018674803,0.07558404,0.024393583,-0.04362957,-0.0015913749,-0.0056866254,0.0019445225,-0.0063634533,-0.018972073,-0.0017490058,0.00083389255,-0.008123389,0.0030170495,0.0017859144
5,20120417-0900-PLENARY-12-de_20120417-21:22:06_6,8.8790625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_589/audio_8.wav,-473.00467,82.631454,-7.525207,21.868063,-5.2209516,-19.137972,-15.773428,-11.353183,-19.995983,4.187841,-16.346996,0.86797434,-7.832267,-0.031386916,-0.024491077,-0.024706379,-0.014004102,0.027612526,-0.0033058026,-0.0071749827,0.012368897,-0.010733016,-0.015477202,-0.03109267,-0.011874947,0.02246181,-0.01074443,-0.0024294085,-0.004098716,-0.005362496,0.0065100803,0.0022487242,-0.0048426706,0.0020871533,0.0030974848,-0.0038978474,0.0070944824,0.0028489893,0.008709845
1,20151124-0900-PLENARY-3-de_20151124-10:18:19_5,4.879,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_494/audio_4.wav,-412.8737,91.15585,-23.692371,43.06304,-15.007424,-13.580668,-38.41681,-11.834931,-31.951422,1.4430884,-25.55059,-2.4975958,-15.396256,-0.38813272,-0.10056736,0.030389927,-0.13944219,-0.06977327,0.09899599,-0.01760065,0.025104761,0.090564154,-0.042242903,0.102434486,-0.045581732,-0.014909326,0.1781978,0.020746587,-0.006682943,-0.00468284,0.009971267,-0.00075287704,-0.023640657,0.02667173,0.012395818,-0.007933326,0.01583561,0.037382662,0.020391025
2,20140715-0900-PLENARY-4-de_20140715-11:03:12_109,2.6399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_350/audio_0.wav,-264.18814,88.6387,-34.018414,7.9140377,-38.159668,9.261134,-19.798271,12.042748,-29.15251,12.924014,-15.510105,4.334395,-11.293812,0.2868861,-0.21380652,-0.21965669,-0.1487879,-0.2513912,-0.04887723,0.09354625,-0.050197,0.06717074,0.13470444,0.071171254,0.12328986,0.057374313,-0.3798466,-0.18678339,0.060796477,0.039122604,0.07572132,-0.0029346799,0.029368311,-0.056105673,0.054723516,0.04498104,0.052969508,0.0044023125,0.030644594
1,20111025-0900-PLENARY-10-de_20111025-15:42:58_5,7.299,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_335/audio_3.wav,-491.43546,55.624775,-23.070318,30.930357,-20.55122,-20.003454,-14.687214,-11.0340605,-5.606997,-11.087697,-0.4125577,-9.72321,-5.457252,0.14343333,-0.0097249225,-0.044884767,-0.01658193,-0.052168448,-0.011919547,-0.013101136,0.0063563753,0.012541979,0.011750819,0.018080398,0.018222187,-0.009234128,-0.008559263,0.008019138,-0.012179421,-0.014314927,-0.008233695,-0.0006020468,-0.0037639893,-0.0020182244,0.005352872,0.021243922,0.023249067,0.02053128,0.0063488083
1,20120611-0900-PLENARY-14-de_20120611-18:47:52_7,8.699375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_493/audio_10.wav,-505.7378,98.593994,-1.9247013,40.735104,-20.60532,0.96635693,-12.794629,-14.434433,-5.3822503,-9.900791,3.4967146,-8.220729,-6.8606234,-0.2583305,0.015669342,-0.05633881,-0.06364774,0.0611286,-0.01962061,-0.016201688,0.016750693,-0.0007487637,0.045632865,0.005809033,0.022339584,0.01628649,0.005080941,0.012221453,-0.00075122353,-0.01848306,0.010121747,0.023271214,-0.003310311,0.015531095,-0.0006123335,0.01116219,0.001347396,-0.007859362,-0.00013634254
1,20181113-0900-PLENARY-de_20181113-15:08:00_48,4.24,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_35/audio_10.wav,-422.15198,48.072514,-57.930862,6.1961884,-39.435432,-18.936369,-26.619411,-13.282053,-9.372453,-8.833893,-10.944279,-15.126575,-16.54094,-0.9601217,0.058383014,0.18666443,-0.08098996,0.064650334,0.031173259,0.07797728,0.015371119,0.020061431,-0.014912314,-0.03896165,-0.000980164,0.008307573,-0.029199725,0.030492092,0.048456386,0.011807092,0.00030033,0.0077756434,0.032349657,0.015465818,0.011958634,-0.007130845,0.023568107,0.014401046,-6.266201e-06
5,20120313-0900-PLENARY-17-de_20120313-22:42:10_20,8.199,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_380/audio_3.wav,-473.03482,76.44442,7.1468167,19.569128,-10.273108,-19.03082,-7.085258,-3.5460353,-0.9389016,-6.3167605,-2.4402032,-3.8930333,1.3070016,0.15848917,-0.015090691,-0.018046914,0.03330186,-0.042473268,-0.016804872,-0.03204896,0.023429433,0.008417145,0.0033924102,-0.00822757,-0.0025404105,0.01804122,-0.107607625,0.071557365,0.06105039,0.01739817,-0.028947178,-4.246991e-05,0.023990432,-0.0076886634,-0.019293306,-0.019358838,-0.000883551,-0.009663218,-0.00042874552
2,20090915-0900-PLENARY-10-de_20090915-16:05:25_23,4.4199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_461/audio_5.wav,-441.6228,108.90411,-7.719333,34.083584,-9.861016,-11.4372835,-1.8877319,-16.744473,-2.9831114,-9.41528,0.560138,7.3905563,-16.539158,0.07502546,-0.013548579,-0.028379016,-0.0612973,0.020302137,-0.043133117,0.0070226397,0.0022093828,-0.018946165,-0.03624388,0.00719233,-0.025974037,-0.008810276,-0.01801338,0.0014051053,0.015054899,0.0050551537,-0.00752075,-0.008684488,0.011894031,0.0018283727,0.0063582654,-0.0053086863,0.0019188531,0.015264138,0.007329305
2,20201007-0900-PLENARY-de_20201007-15:01:27_10,9.1,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_300/audio_9.wav,-380.32175,64.5666,-14.743814,24.148262,6.144479,-6.592466,-12.942058,-16.585361,-17.32418,-10.855448,-14.940422,-9.827892,-13.099187,0.17846107,0.05351367,-0.03737642,0.0080591785,0.0023615279,0.00934001,-0.01305435,-0.018366905,-0.010582452,-0.01818511,-0.0032530238,-0.0060721114,-0.011171118,0.07524448,0.031132277,-0.006192197,0.009641923,0.0123874545,-0.010389652,-0.007039116,-0.002658261,-0.008560051,0.0030333223,-0.0040030177,-0.0035654125,-0.0074051684
