lang,speaker_id,audio_id,raw_text,normalized_text,duration_sec,sample_rate,audio_path
de,96874,20120704-0900-PLENARY-12-de_20120704-17:36:41_36,Eine zu lange Verfahrensdauer von teilweise über fünfeinhalb Jahren verstößt gegen unsere Grundrechtecharta und die Europäische Menschenrechtskonvention.,eine zu lange verfahrensdauer von teilweise über fünfeinhalb jahren verstößt gegen unsere grundrechtecharta und die europäische menschenrechtskonvention.,7.0999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_573/audio_4.wav
it,28251,20110509-0900-PLENARY-14-de_20110509-21:10:04_2,"Man muss gleich am Beginn dieses Abkommens festlegen, wie lange etwas gilt und unter welchen Umständen Regelungen dann wegfallen.",man muss gleich am beginn dieses abkommens festlegen wie lange etwas gilt und unter welchen umständen regelungen dann wegfallen.,6.15925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_380/audio_6.wav
it,1922,20121211-0900-PLENARY-10-de_20121211-17:04:37_14,Wir brauchen morgen eine Mehrheit für die Zurückweisung des Vorschlags der Kommission.,wir brauchen morgen eine mehrheit für die zurückweisung des vorschlags der kommission.,5.56,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_297/audio_3.wav
de,96762,20120213-0900-PLENARY-16-de_20120213-21:26:34_11,"Die Kohäsions und Strukturpolitik ist das einigende, partnerschaftliche, solidarische Band des Handelns zwischen den einzelnen Politikebenen in der Europäischen Union.",die kohäsions und strukturpolitik ist das einigende partnerschaftliche solidarische band des handelns zwischen den einzelnen politikebenen in der europäischen union.,9.54,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_51/audio_0.wav
it,124818,20181025-0900-PLENARY-de_20181025-15:24:56_13,"Das heißt, hier muss man einfach einen Schritt weitergehen.",das heißt hier muss man einfach einen schritt weitergehen.,3.019875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_3/audio_3.wav
it,1929,20140415-0900-PLENARY-19-de_20140415-20:27:42_9,Sie verletzen die Grundprinzipien unseres Binnenmarkts und des freien Warenverkehrs.,sie verletzen die grundprinzipien unseres binnenmarkts und des freien warenverkehrs.,4.14,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_302/audio_3.wav
it,28252,20101124-0900-PLENARY-64-de_20101124-16:54:23_9,Und warum?,und warum?,0.539875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_513/audio_11.wav
it,None,20190326-0900-PLENARY-de_20190326-16:43:09_7,Ich will das hier ganz deutlich sagen Das wird nicht möglich sein. Das macht auch keinen Sinn.,ich will das hier ganz deutlich sagen das wird nicht möglich sein. das macht auch keinen sinn.,5.3596875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_132/audio_8.wav
it,1253,20090113-0900-PLENARY-12-de_20090113-12:07:44_4,zu uns zu sprechen.,zu uns zu sprechen.,1.639875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_29/audio_0.wav
de,28225,20131008-0900-PLENARY-6-de_20131008-11:58:52_0,"Herr Präsident, Herr Kommissar!",herr präsident herr kommissar!,1.7600625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_582/audio_5.wav
fr,1911,20121026-0900-PLENARY-8-de_20121026-11:41:42_14,Und wir sagen ihnen laut und deutlich Ihr seid nicht alleine!,und wir sagen ihnen laut und deutlich ihr seid nicht alleine!,4.5599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_2/audio_2.wav
it,28252,20090310-0900-PLENARY-15-de_20090310-17:53:14_11,"Nur so können wir langfristig ein System schaffen, das wirklich nachhaltig ist und das den Anliegen der Bevölkerung gerecht wird.",nur so können wir langfristig ein system schaffen das wirklich nachhaltig ist und das den anliegen der bevölkerung gerecht wird.,6.8391875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_540/audio_1.wav
de,4267,20180911-0900-PLENARY-witholdRO-de_20180911-15:46:20_15,Es hat nichts gefruchtet.,es hat nichts gefruchtet.,1.579875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_423/audio_9.wav
it,96734,20130613-0900-PLENARY-3-de_20130613-08:45:44_4,Auch die Frage der Förderung der regionalen Zusammenarbeit.,auch die frage der förderung der regionalen zusammenarbeit.,3.64,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_566/audio_3.wav
de,4262,20110406-0900-PLENARY-10-de_20110406-15:56:30_6,"Herr Kollege Reul, Sie und andere müssen dabei einfach mitgehen.",herr kollege reul sie und andere müssen dabei einfach mitgehen.,3.4999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_482/audio_0.wav
fr,128483,20191218-0900-PLENARY-de_20191218-15:28:26_2,Was wollen wir denn überhaupt exportieren?,was wollen wir denn überhaupt exportieren?,2.2,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_160/audio_4.wav
fr,1906,20101123-0900-PLENARY-5-de_20101123-11:02:21_10,"Die einzige Frage ist Machen wir das relativ abrupt, 2014, oder gibt es vernünftige Übergangsregelungen bis",die einzige frage ist machen wir das relativ abrupt zweitausendvierzehn oder gibt es vernünftige übergangsregelungen bis?,7.74,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_551/audio_7.wav
it,96998,20120213-0900-PLENARY-16-de_20120213-22:11:07_8,"10 Aber, Herr Kommissar, bitte passen Sie dabei auch sehr gut auf, dass Sie das Geld nicht von einem Hosensack in den anderen schieben.",zehn aber herr kommissar bitte passen sie dabei auch sehr gut auf dass sie das geld nicht von einem hosensack in den anderen schieben.,6.3790625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_554/audio_8.wav
it,2341,20110309-0900-PLENARY-16-de_20110309-15:12:51_8,"Wir sind uns hier im Hause nicht ganz einig, wie weit wir zur Durchsetzung der internationalen Forderungen mit Sanktionen gehen sollten.",wir sind uns hier im hause nicht ganz einig wie weit wir zur durchsetzung der internationalen forderungen mit sanktionen gehen sollten.,7.1994375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_364/audio_6.wav
de,2341,20180612-0900-PLENARY-17-de_20180612-19:11:10_3,Und im zweiten Schritt muss man dem Opfer einer solchen Aggression Hilfe leisten.,und im zweiten schritt muss man dem opfer einer solchen aggression hilfe leisten.,6.16,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_197/audio_4.wav
it,197483,20201006-0900-PLENARY-de_20201006-15:35:15_8,"Nun heißt es, dass weitere, zusätzliche 350 Milliarden Euro jährlich für dieses grüne Diktat notwendig sind jährlich 610 Milliarden Euro.",nun heißt es dass weitere zusätzliche dreihundertfünfzig milliarden euro jährlich für dieses grüne diktat notwendig sind jährlich sechshundertzehn milliarden euro.,8.8191875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_573/audio_7.wav
fr,1038,20090204-0900-PLENARY-3-de_20090204-09:02:55_19,"Wir brauchen nicht einen Bösewicht zu suchen, sondern wir sind alle aufgefordert, in eine innovative Richtung zu diskutieren.",wir brauchen nicht einen bösewicht zu suchen sondern wir sind alle aufgefordert in eine innovative richtung zu diskutieren.,6.6999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_539/audio_2.wav
de,96852,20151028-0900-PLENARY-13-de_20151028-17:25:56_12,"Was hier geschieht, ist doch eine Entmündigung der Menschen in Europa, und eben dieser müssen wir als Demokraten wirklich den Kampf ansagen.",was hier geschieht ist doch eine entmündigung der menschen in europa und eben dieser müssen wir als demokraten wirklich den kampf ansagen.,8.1,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_303/audio_11.wav
fr,4262,20151215-0900-PLENARY-14-de_20151215-20:25:34_3,Daraus ergeben sich unterschiedliche Ansichten und Meinungen zu ganz verschiedenen Themen.,daraus ergeben sich unterschiedliche ansichten und meinungen zu ganz verschiedenen themen.,5.2999375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_466/audio_7.wav
fr,4267,20171212-0900-PLENARY-7-de_20171212-11:02:36_8,"Das ist das, was unser Bericht auch fordert und was wir erwarten, dass es von der Kommission vorgelegt wird.",das ist das was unser bericht auch fordert und was wir erwarten dass es von der kommission vorgelegt wird.,7.2796875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_32/audio_9.wav
fr,28238,20100616-0900-PLENARY-16-de_20100616-21:41:33_6,Dazu ein Beispiel aus meinem Heimatland Deutschland In Berlin sind die Trassenpreise für die S Bahn doppelt so hoch wie in Hamburg.,dazu ein beispiel aus meinem heimatland deutschland in berlin sind die trassenpreise für die s bahn doppelt so hoch wie in hamburg.,7.6394375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_270/audio_2.wav
de,96761,20201019-0900-PLENARY-de_20201019-20:10:07_12,irgendwie gut läuft.,irgendwie gut läuft.,0.92,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_441/audio_6.wav
fr,None,20191126-0900-PLENARY-de_20191126-16:53:03_0,"Frau Präsidentin, meine sehr verehrten Damen und Herren Abgeordneten, lieber Herr Ratsvorsitzender, meine Damen und Herren!",frau präsidentin meine sehr verehrten damen und herren abgeordneten lieber herr ratsvorsitzender meine damen und herren!,7.69975,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_496/audio_7.wav
fr,None,20181113-0900-PLENARY-de_20181113-16:31:22_55,"Wir haben uns entschieden, wir unterstützen sie, und ich glaube, das war die richtige Entscheidung, auch wenn sie uns nicht leicht gefallen",wir haben uns entschieden wir unterstützen sie und ich glaube das war die richtige entscheidung auch wenn sie uns nicht leicht gefallen,6.3799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_484/audio_7.wav
it,96981,20101125-0900-PLENARY-11-de_20101125-15:19:46_6,"Die EU hätte genug Druckmittel, Christendiskriminierung zu bekämpfen.",die eu hätte genug druckmittel christendiskriminierung zu bekämpfen.,4.3995625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_85/audio_8.wav
fr,96731,20091216-0900-PLENARY-9-de_20091216-16:31:52_1,Vor etwa zwei Wochen hat der italienische Ministerpräsident als erster westlicher Regierungschef seit Jahren wieder Weißrussland besucht.,vor etwa zwei wochen hat der italienische ministerpräsident als erster westlicher regierungschef seit jahren wieder weißrussland besucht.,9.06,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_338/audio_4.wav
it,1263,20180418-0900-PLENARY-20-de_20180418-20:53:27_8,Das sind alles Möglichkeiten.,das sind alles möglichkeiten.,1.42,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_12/audio_0.wav
fr,1263,20160607-0900-PLENARY-13-de_20160607-16:54:41_1,"Zweitens bin ich der Auffassung, wenn es auf diese Art und Weise gelingt, dass wir weniger Flüchtlinge haben, ist es vielleicht auch leichter, über die relocation zu reden.",zweitens bin ich der auffassung wenn es auf diese art und weise gelingt dass wir weniger flüchtlinge haben ist es vielleicht auch leichter über die relocation zu reden.,7.96,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_100/audio_6.wav
it,None,20201019-0900-PLENARY-de_20201019-20:23:00_19,"Die Pandemie ist an sich schon eine Ursache für Stress, für Angst und für große Sorge.",die pandemie ist an sich schon eine ursache für stress für angst und für große sorge.,6.6,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_79/audio_6.wav
fr,2341,20120522-0900-PLENARY-4-de_20120522-11:24:24_1,"Durch die Paraphierung des Assoziationsabkommens mit der Ukraine hat die EU auf den Tisch gelegt, wozu wir in den Beziehungen mit dem Land bereit sind.",durch die paraphierung des assoziationsabkommens mit der ukraine hat die eu auf den tisch gelegt wozu wir in den beziehungen mit dem land bereit sind.,7.2594375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_356/audio_8.wav
it,1183,20120910-0900-PLENARY-17-de_20120910-18:15:49_5,"Die Berichterstatterin hat gesagt, hier gehe es nicht um die Volksgesundheit.",die berichterstatterin hat gesagt hier gehe es nicht um die volksgesundheit.,3.52,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_152/audio_7.wav
de,28247,20140113-0900-PLENARY-12-de_20140113-17:25:12_16,Das halte ich aber dennoch für vertretbar.,das halte ich aber dennoch für vertretbar.,1.8799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_101/audio_2.wav
it,28248,20130702-0900-PLENARY-3-de_20130702-09:32:12_22,"Was heißt denn das dann, wir setzen etwas auf, was nicht fortgesetzt werden kann?",was heißt denn das dann wir setzen etwas auf was nicht fortgesetzt werden kann?,4.2000625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_586/audio_10.wav
it,97293,20181024-0900-PLENARY-de_20181024-19:44:51_11,"Die Richtlinie beschäftigt sich aber nicht nur mit Lkw, sondern auch mit Pkw.",die richtlinie beschäftigt sich aber nicht nur mit lkw sondern auch mit pkw.,4.54,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_302/audio_0.wav
de,28255,20130523-0900-PLENARY-8-de_20130523-11:42:04_0,"Herr Präsident! Es ist bekanntlich schwierig, hinsichtlich der Verbringung von Haustieren die Balance zwischen unbürokratischer Reisefreiheit und dem Tierschutz zu gewährleisten.",herr präsident! es ist bekanntlich schwierig hinsichtlich der verbringung von haustieren die balance zwischen unbürokratischer reisefreiheit und dem tierschutz zu gewährleisten.,8.44,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_333/audio_0.wav
it,124825,20150907-0900-PLENARY-16-de_20150907-19:17:07_2,Aber das ist jetzt nicht das Thema.,aber das ist jetzt nicht das thema.,1.18,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_56/audio_3.wav
it,96840,20160413-0900-PLENARY-20-de_20160413-19:52:44_13,"Aber wir wissen, es bleibt noch vieles zu tun, vieles ist noch nicht erreicht worden.",aber wir wissen es bleibt noch vieles zu tun vieles ist noch nicht erreicht worden.,4.6599375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_149/audio_6.wav
it,124829,20170614-0900-PLENARY-15-de_20170614-15:46:39_3,"unsere Gesellschaften sind am Limit beim Thema Euro, bei Migration und multikultureller Gesellschaft",unsere gesellschaften sind am limit beim thema euro bei migration und multikultureller gesellschaft;,6.019125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_144/audio_9.wav
de,1911,20111130-0900-PLENARY-11-de_20111130-16:43:46_31,"Denn so viel Zeit ist nötig, bis die Vertragsrevision unter Dach und Fach ist mit Konvent, mit Regierungskonferenz, mit Ratifizierungsverfahren, inklusive Referenda in 27 Staaten.",denn so viel zeit ist nötig bis die vertragsrevision unter dach und fach ist mit konvent mit regierungskonferenz mit ratifizierungsverfahren inklusive referenda in siebenundzwanzig staaten.,9.66,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_397/audio_11.wav
de,4289,20150309-0900-PLENARY-10-de_20150309-18:34:03_6,"Ich würde mir wünschen, dass ich morgen zustimmen könnte.",ich würde mir wünschen dass ich morgen zustimmen könnte.,2.26,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_449/audio_11.wav
de,28240,20121022-0900-PLENARY-14-de_20121022-17:54:35_9,"Das ist doch absolut das falsche Signal, das Sie hier setzen.",das ist doch absolut das falsche signal das sie hier setzen.,4.0799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_214/audio_9.wav
it,28248,20160914-0900-PLENARY-3-de_20160914-10:27:34_26,"Ich glaube, hier geht es wirklich um mehr.",ich glaube hier geht es wirklich um mehr.,1.6399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_94/audio_3.wav
fr,1911,20110308-0900-PLENARY-10-de_20110308-15:16:03_14,"Der griechische Haushalt, alle Haushalte, egal wo, sollen gekürzt werden.",der griechische haushalt alle haushalte egal wo sollen gekürzt werden.,4.199875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_400/audio_5.wav
de,None,20200915-0900-PLENARY-de_20200915-14:54:56_26,"Aber schon nach kurzer Zeit hat sich herausgestellt, dass die Wiedereinführung von Grenzkontrollen auch erhebliche Schwierigkeiten mit sich bringt.",aber schon nach kurzer zeit hat sich herausgestellt dass die wiedereinführung von grenzkontrollen auch erhebliche schwierigkeiten mit sich bringt.,8.88,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_452/audio_10.wav
it,124815,20180115-0900-PLENARY-18-de_20180115-23:14:00_5,"Inhaftiert, weil sie die Rechte der werdenden Mütter geachtet hat.",inhaftiert weil sie die rechte der werdenden mütter geachtet hat.,4.0194375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_118/audio_9.wav
fr,124815,20180206-0900-PLENARY-15-de_20180206-15:36:01_5,"Aber nicht nur in Afrika und im Mittleren Osten, nein, auch bei uns in Europa.",aber nicht nur in afrika und im mittleren osten nein auch bei uns in europa.,4.7594375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_328/audio_11.wav
it,28224,20181114-0900-PLENARY-de_20181114-16:47:32_10,"Liebe Kollegen von der Kommission, so geht das nicht.",liebe kollegen von der kommission so geht das nicht.,2.78,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_137/audio_9.wav
fr,96762,20160414-0900-PLENARY-7-de_20160414-11:35:25_4,Trotz einiger Erfolge im Kampf gegen Terror und Korruption in Nigeria ist ihm das leider noch nicht gelungen.,trotz einiger erfolge im kampf gegen terror und korruption in nigeria ist ihm das leider noch nicht gelungen.,5.9389375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_480/audio_8.wav
it,1917,20130701-0900-PLENARY-16-de_20130701-18:33:22_11,"Sie reden über die gestiegenen Zulassungszahlen, aber Sie haben noch keine Zahlen für die Unfallhäufigkeit vorlegen können.",sie reden über die gestiegenen zulassungszahlen aber sie haben noch keine zahlen für die unfallhäufigkeit vorlegen können.,5.879625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_453/audio_6.wav
de,96842,20170215-0900-PLENARY-17-de_20170215-20:26:40_12,Ist das richtig?,ist das richtig?,0.5399375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_419/audio_10.wav
it,96761,20151014-0900-PLENARY-13-de_20151014-19:46:08_1,"Ich möchte der Kommission und auch dem Rat recht herzlich danken, dass Sie auf Anregung der EVP heute Abend hierhergekommen sind, um auch über dieses Urteil zu sprechen.",ich möchte der kommission und auch dem rat recht herzlich danken dass sie auf anregung der evp heute abend hierhergekommen sind um auch über dieses urteil zu sprechen.,8.779125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_46/audio_2.wav
fr,1927,20181024-0900-PLENARY-de_20181024-18:53:21_9,"Ich bin sehr enttäuscht, dass die Kommission bis heute trotz mehrfacher Aufforderung durch das Parlament keine entsprechenden Vorschläge vorgelegt hat.",ich bin sehr enttäuscht dass die kommission bis heute trotz mehrfacher aufforderung durch das parlament keine entsprechenden vorschläge vorgelegt hat.,8.2791875,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_158/audio_5.wav
it,28225,20101006-0900-PLENARY-10-de_20101006-17:03:18_16,"Ich bedanke mich, dass ich das vortragen durfte. Immerhin durfte man hier reden.",ich bedanke mich dass ich das vortragen durfte. immerhin durfte man hier reden.,3.98,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_497/audio_5.wav
it,1911,20140310-0900-PLENARY-4-de_20140310-17:01:24_1,Im Namen des Europäischen Parlaments fordere ich die sofortige Freilassung von Frau Razan Zaitouneh!,im namen des europäischen parlaments fordere ich die sofortige freilassung von frau razan zaitouneh!,5.099625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_358/audio_1.wav
fr,4282,20111214-0900-PLENARY-11-de_20111214-15:35:17_5,Es ist die große Show gegenüber dem Bürger.,es ist die große show gegenüber dem bürger.,2.9,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_535/audio_2.wav
it,190517,20200723-0900-PLENARY-de_20200723-10:35:53_14,Europa hat am letzten Wochenende eine Chance verpasst.,europa hat am letzten wochenende eine chance verpasst.,3.0799375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_419/audio_7.wav
it,4289,20120214-0900-PLENARY-16-de_20120214-21:00:37_10,Die Flut an Daten drohte unsere bislang verfügbaren Übertragungswege zu verstopfen.,die flut an daten drohte unsere bislang verfügbaren übertragungswege zu verstopfen.,5.5199375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_276/audio_2.wav
it,4262,20110707-0900-PLENARY-4-de_20110707-10:57:05_1,Die Defizite der Europawahlen sind ja offensichtlich.,die defizite der europawahlen sind ja offensichtlich.,2.779625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_114/audio_4.wav
it,4289,20180502-0900-PLENARY-16-de_20180502-15:14:12_7,"Kleine Betriebe, Familienbetriebe, mittelständische Betriebe, aktive Landwirte sollen unterstützt werden darüber kann man reden.",kleine betriebe familienbetriebe mittelständische betriebe aktive landwirte sollen unterstützt werden darüber kann man reden.,6.6390625,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_278/audio_3.wav
fr,96870,20170215-0900-PLENARY-17-de_20170215-20:30:22_5,"Die ist ganz bewusst eingerichtet worden, um grenzüberschreitend Verkehre zu haben, zu arbeiten.",die ist ganz bewusst eingerichtet worden um grenzüberschreitend verkehre zu haben zu arbeiten.,5.4594375,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_379/audio_1.wav
de,None,20200914-0900-PLENARY-de_20200914-19:08:10_33,müssen wir dieses Paket zusammenbehalten. Deshalb,deshalb müssen wir dieses paket zusammenbehalten.,3.32,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_83/audio_4.wav
it,97014,20120910-0900-PLENARY-24-de_20120910-22:09:33_1,"Auch von meiner Seite nochmals herzlichen Dank an Linda McAvan und die Schattenberichterstatter. Ich glaube, hier hat die Europäische Union sehr schnell agiert.",auch von meiner seite nochmals herzlichen dank an linda mcavan und die schattenberichterstatter. ich glaube hier hat die europäische union sehr schnell agiert.,8.28,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_129/audio_3.wav
fr,4246,20130313-0900-PLENARY-17-de_20130313-23:28:15_1,"Frage beantwortet Da hat sich jemand angesprochen gefühlt, und Frau Bašescu hat geantwortet.",frage beantwortet da hat sich jemand angesprochen gefühlt und frau baescu hat geantwortet.,6.8993125,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/fr/batch_491/audio_11.wav
it,96728,20171214-0900-PLENARY-5-de_20171214-10:12:16_5,Sein einziges Verschulden Er hat zum Protest gegen eine der größten Umweltkatastrophen in Vietnam aufgerufen.,sein einziges verschulden er hat zum protest gegen eine der größten umweltkatastrophen in vietnam aufgerufen.,7.57925,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/it/batch_212/audio_7.wav
de,4262,20170214-0900-PLENARY-3-de_20170214-09:13:10_16,"Gemeinsam können wir die großen Probleme bewältigen, alleine und uneinig sind wir schwach und haben nichts zu melden.",gemeinsam können wir die großen probleme bewältigen alleine und uneinig sind wir schwach und haben nichts zu melden.,8.68,16000,G:/.shortcut-targets-by-id/1I_1rgpq7N-oeJEqICjkPjQKmVMhQk48O/voxpopuli_data/de/batch_219/audio_5.wav
